,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,,event_id,start_time,asset_name,manual_event_type,image_name,,,,,,parameters,values
162,1.7578125,-0.892433842,-0.892433842,-0.892433842,-0.892433842,-0.892433842,-0.892433842,,event_162,2022_06_01,test_162,test_label,spikes_sample0143.png,,,,,,,
163,1.768663194,-0.914922775,-0.914922775,-0.914922775,-0.914922775,-0.914922775,-0.914922775,,event_163,2022_06_01,test_163,test_label,flickers_sample0927.png,,,,,,,
164,1.779513889,-0.929108701,-0.929108701,-0.929108701,-0.929108701,-0.929108701,-0.929108701,,event_164,2022_06_01,test_164,test_label,swells_sample0388.png,,,,,,,
165,1.790364583,-0.94753642,-0.94753642,-0.94753642,-0.94753642,-0.94753642,-0.94753642,,event_165,2022_06_01,test_165,test_label,spikes_sample0157.png,,,,,,,
166,1.801215278,-0.968678747,-0.968678747,-0.968678747,-0.968678747,-0.968678747,-0.968678747,,event_166,2022_06_01,test_166,test_label,sags_sample0309.png,,,,,,,
167,1.812065972,-0.985318648,-0.985318648,-0.985318648,-0.985318648,-0.985318648,-0.985318648,,event_167,2022_06_01,test_167,test_label,flickers_sample0933.png,,,,,,,
168,1.822916667,-1.003556321,-1.003556321,-1.003556321,-1.003556321,-1.003556321,-1.003556321,,event_168,2022_06_01,test_168,test_label,interruptions_harmonics_sample0185.png,,,,,,,
169,1.833767361,-1.019644813,-1.019644813,-1.019644813,-1.019644813,-1.019644813,-1.019644813,,event_169,2022_06_01,test_169,test_label,sags_harmonics_sample0130.png,,,,,,,
170,1.844618056,-1.029591894,-1.029591894,-1.029591894,-1.029591894,-1.029591894,-1.029591894,,event_170,2022_06_01,test_170,test_label,sags_harmonics_sample0656.png,,,,,,,
171,1.85546875,-1.045955038,-1.045955038,-1.045955038,-1.045955038,-1.045955038,-1.045955038,,event_171,2022_06_01,test_171,test_label,harmonics_sample0431.png,,,,,,,
172,1.866319444,-1.064163318,-1.064163318,-1.064163318,-1.064163318,-1.064163318,-1.064163318,,event_172,2022_06_01,test_172,test_label,harmonics_sample0357.png,,,,,,,
173,1.877170139,-1.075536485,-1.075536485,-1.075536485,-1.075536485,-1.075536485,-1.075536485,,event_173,2022_06_01,test_173,test_label,swells_harmonics_sample0430.png,,,,,,,
174,1.888020833,-1.067290747,-1.067290747,-1.067290747,-1.067290747,-1.067290747,-1.067290747,,event_174,2022_06_01,test_174,test_label,sags_sample0447.png,,,,,,,
175,1.898871528,-1.097796831,-1.097796831,-1.097796831,-1.097796831,-1.097796831,-1.097796831,,event_175,2022_06_01,test_175,test_label,osc_transients_sample0872.png,,,,,,,
176,1.909722222,-1.109551558,-1.109551558,-1.109551558,-1.109551558,-1.109551558,-1.109551558,,event_176,2022_06_01,test_176,test_label,spikes_sample0631.png,,,,,,,
177,1.920572917,-1.111153669,-1.111153669,-1.111153669,-1.111153669,-1.111153669,-1.111153669,,event_177,2022_06_01,test_177,test_label,osc_transients_sample0682.png,,,,,,,
178,1.931423611,-1.118116833,-1.118116833,-1.118116833,-1.118116833,-1.118116833,-1.118116833,,event_178,2022_06_01,test_178,test_label,sags_harmonics_sample0118.png,,,,,,,
179,1.942274306,-1.142167095,-1.142167095,-1.142167095,-1.142167095,-1.142167095,-1.142167095,,event_179,2022_06_01,test_179,test_label,spikes_sample0619.png,,,,,,,
180,1.953125,-1.145637834,-1.145637834,-1.145637834,-1.145637834,-1.145637834,-1.145637834,,event_180,2022_06_01,test_180,test_label,sags_sample0321.png,,,,,,,
181,1.963975694,-1.153913209,-1.153913209,-1.153913209,-1.153913209,-1.153913209,-1.153913209,,event_181,2022_06_01,test_181,test_label,harmonics_sample0419.png,,,,,,,
182,1.974826389,-1.162234075,-1.162234075,-1.162234075,-1.162234075,-1.162234075,-1.162234075,,event_182,2022_06_01,test_182,test_label,swells_harmonics_sample0356.png,,,,,,,
183,1.985677083,-1.168627851,-1.168627851,-1.168627851,-1.168627851,-1.168627851,-1.168627851,,event_183,2022_06_01,test_183,test_label,interruptions_harmonics_sample0813.png,,,,,,,
184,1.996527778,-1.171100577,-1.171100577,-1.171100577,-1.171100577,-1.171100577,-1.171100577,,event_184,2022_06_01,test_184,test_label,swells_harmonics_sample0418.png,,,,,,,
185,2.007378472,-1.190460019,-1.190460019,-1.190460019,-1.190460019,-1.190460019,-1.190460019,,event_185,2022_06_01,test_185,test_label,osc_transients_sample0721.png,,,,,,,
186,2.018229167,-1.186439642,-1.186439642,-1.186439642,-1.186439642,-1.186439642,-1.186439642,,event_186,2022_06_01,test_186,test_label,spikes_sample0792.png,,,,,,,
187,2.029079861,-1.182318367,-1.182318367,-1.182318367,-1.182318367,-1.182318367,-1.182318367,,event_187,2022_06_01,test_187,test_label,sags_sample0335.png,,,,,,,
188,2.039930556,-1.194296092,-1.194296092,-1.194296092,-1.194296092,-1.194296092,-1.194296092,,event_188,2022_06_01,test_188,test_label,sags_sample0453.png,,,,,,,
189,2.05078125,-1.197789026,-1.197789026,-1.197789026,-1.197789026,-1.197789026,-1.197789026,,event_189,2022_06_01,test_189,test_label,harmonics_sample017.png,,,,,,,
190,2.061631944,-1.209859952,-1.209859952,-1.209859952,-1.209859952,-1.209859952,-1.209859952,,event_190,2022_06_01,test_190,test_label,osc_transients_sample0866.png,,,,,,,
191,2.072482639,-1.207647283,-1.207647283,-1.207647283,-1.207647283,-1.207647283,-1.207647283,,event_191,2022_06_01,test_191,test_label,interruptions_sample0390.png,,,,,,,
192,2.083333333,-1.204361624,-1.204361624,-1.204361624,-1.204361624,-1.204361624,-1.204361624,,event_192,2022_06_01,test_192,test_label,spikes_sample02.png,,,,,,,
193,2.094184028,-1.193401148,-1.193401148,-1.193401148,-1.193401148,-1.193401148,-1.193401148,,event_193,2022_06_01,test_193,test_label,interruptions_harmonics_sample0807.png,,,,,,,
194,2.105034722,-1.19562966,-1.19562966,-1.19562966,-1.19562966,-1.19562966,-1.19562966,,event_194,2022_06_01,test_194,test_label,interruptions_sample0384.png,,,,,,,
195,2.115885417,-1.194980725,-1.194980725,-1.194980725,-1.194980725,-1.194980725,-1.194980725,,event_195,2022_06_01,test_195,test_label,harmonics_sample0592.png,,,,,,,
196,2.126736111,-1.179785719,-1.179785719,-1.179785719,-1.179785719,-1.179785719,-1.179785719,,event_196,2022_06_01,test_196,test_label,flickers_sample0890.png,,,,,,,
197,2.137586806,-1.191928809,-1.191928809,-1.191928809,-1.191928809,-1.191928809,-1.191928809,,event_197,2022_06_01,test_197,test_label,interruptions_harmonics_sample0998.png,,,,,,,
198,2.1484375,-1.184444349,-1.184444349,-1.184444349,-1.184444349,-1.184444349,-1.184444349,,event_198,2022_06_01,test_198,test_label,swells_harmonics_sample0593.png,,,,,,,
199,2.159288194,-1.180399503,-1.180399503,-1.180399503,-1.180399503,-1.180399503,-1.180399503,,event_199,2022_06_01,test_199,test_label,flickers_sample0648.png,,,,,,,
200,2.170138889,-1.174927702,-1.174927702,-1.174927702,-1.174927702,-1.174927702,-1.174927702,,event_200,2022_06_01,test_200,test_label,interruptions_harmonics_sample0754.png,,,,,,,
201,2.180989583,-1.177533895,-1.177533895,-1.177533895,-1.177533895,-1.177533895,-1.177533895,,event_201,2022_06_01,test_201,test_label,interruptions_harmonics_sample0740.png,,,,,,,
202,2.191840278,-1.167193311,-1.167193311,-1.167193311,-1.167193311,-1.167193311,-1.167193311,,event_202,2022_06_01,test_202,test_label,sags_harmonics_sample0939.png,,,,,,,
203,2.202690972,-1.158540948,-1.158540948,-1.158540948,-1.158540948,-1.158540948,-1.158540948,,event_203,2022_06_01,test_203,test_label,swells_sample078.png,,,,,,,
204,2.213541667,-1.150296495,-1.150296495,-1.150296495,-1.150296495,-1.150296495,-1.150296495,,event_204,2022_06_01,test_204,test_label,interruptions_sample0569.png,,,,,,,
205,2.224392361,-1.131400598,-1.131400598,-1.131400598,-1.131400598,-1.131400598,-1.131400598,,event_205,2022_06_01,test_205,test_label,harmonics_sample0586.png,,,,,,,
206,2.235243056,-1.128536654,-1.128536654,-1.128536654,-1.128536654,-1.128536654,-1.128536654,,event_206,2022_06_01,test_206,test_label,swells_sample0559.png,,,,,,,
207,2.24609375,-1.117192255,-1.117192255,-1.117192255,-1.117192255,-1.117192255,-1.117192255,,event_207,2022_06_01,test_207,test_label,interruptions_sample0541.png,,,,,,,
208,2.256944444,-1.098223118,-1.098223118,-1.098223118,-1.098223118,-1.098223118,-1.098223118,,event_208,2022_06_01,test_208,test_label,sags_sample0296.png,,,,,,,
209,2.267795139,-1.100177404,-1.100177404,-1.100177404,-1.100177404,-1.100177404,-1.100177404,,event_209,2022_06_01,test_209,test_label,swells_harmonics_sample0587.png,,,,,,,
210,2.278645833,-1.087115725,-1.087115725,-1.087115725,-1.087115725,-1.087115725,-1.087115725,,event_210,2022_06_01,test_210,test_label,spikes_sample0976.png,,,,,,,
211,2.289496528,-1.075169008,-1.075169008,-1.075169008,-1.075169008,-1.075169008,-1.075169008,,event_211,2022_06_01,test_211,test_label,spikes_sample0786.png,,,,,,,
212,2.300347222,-1.057923061,-1.057923061,-1.057923061,-1.057923061,-1.057923061,-1.057923061,,event_212,2022_06_01,test_212,test_label,osc_transients_sample0735.png,,,,,,,
213,2.311197917,-1.036535276,-1.036535276,-1.036535276,-1.036535276,-1.036535276,-1.036535276,,event_213,2022_06_01,test_213,test_label,flickers_sample0112.png,,,,,,,
214,2.322048611,-1.027124142,-1.027124142,-1.027124142,-1.027124142,-1.027124142,-1.027124142,,event_214,2022_06_01,test_214,test_label,flickers_sample0884.png,,,,,,,
215,2.332899306,-0.995001789,-0.995001789,-0.995001789,-0.995001789,-0.995001789,-0.995001789,,event_215,2022_06_01,test_215,test_label,flickers_sample0674.png,,,,,,,
216,2.34375,-0.990630849,-0.990630849,-0.990630849,-0.990630849,-0.990630849,-0.990630849,,event_216,2022_06_01,test_216,test_label,swells_sample0571.png,,,,,,,
217,2.354600694,-0.989462231,-0.989462231,-0.989462231,-0.989462231,-0.989462231,-0.989462231,,event_217,2022_06_01,test_217,test_label,swells_sample0203.png,,,,,,,
218,2.365451389,-0.964153712,-0.964153712,-0.964153712,-0.964153712,-0.964153712,-0.964153712,,event_218,2022_06_01,test_218,test_label,sags_harmonics_sample0905.png,,,,,,,
219,2.376302083,-0.934139437,-0.934139437,-0.934139437,-0.934139437,-0.934139437,-0.934139437,,event_219,2022_06_01,test_219,test_label,flickers_sample0660.png,,,,,,,
220,2.387152778,-0.926580509,-0.926580509,-0.926580509,-0.926580509,-0.926580509,-0.926580509,,event_220,2022_06_01,test_220,test_label,swells_sample0217.png,,,,,,,
221,2.398003472,-0.907202651,-0.907202651,-0.907202651,-0.907202651,-0.907202651,-0.907202651,,event_221,2022_06_01,test_221,test_label,swells_sample044.png,,,,,,,
222,2.408854167,-0.878273684,-0.878273684,-0.878273684,-0.878273684,-0.878273684,-0.878273684,,event_222,2022_06_01,test_222,test_label,interruptions_sample0227.png,,,,,,,
223,2.419704861,-0.857801951,-0.857801951,-0.857801951,-0.857801951,-0.857801951,-0.857801951,,event_223,2022_06_01,test_223,test_label,swells_sample050.png,,,,,,,
224,2.430555556,-0.846499415,-0.846499415,-0.846499415,-0.846499415,-0.846499415,-0.846499415,,event_224,2022_06_01,test_224,test_label,sags_harmonics_sample0911.png,,,,,,,
225,2.44140625,-0.824240816,-0.824240816,-0.824240816,-0.824240816,-0.824240816,-0.824240816,,event_225,2022_06_01,test_225,test_label,interruptions_sample0233.png,,,,,,,
226,2.452256944,-0.800860692,-0.800860692,-0.800860692,-0.800860692,-0.800860692,-0.800860692,,event_226,2022_06_01,test_226,test_label,spikes_sample0962.png,,,,,,,
227,2.463107639,-0.784135235,-0.784135235,-0.784135235,-0.784135235,-0.784135235,-0.784135235,,event_227,2022_06_01,test_227,test_label,swells_harmonics_sample0236.png,,,,,,,
228,2.473958333,-0.763730678,-0.763730678,-0.763730678,-0.763730678,-0.763730678,-0.763730678,,event_228,2022_06_01,test_228,test_label,interruptions_sample035.png,,,,,,,
229,2.484809028,-0.737380385,-0.737380385,-0.737380385,-0.737380385,-0.737380385,-0.737380385,,event_229,2022_06_01,test_229,test_label,flickers_sample0106.png,,,,,,,
230,2.495659722,-0.717677712,-0.717677712,-0.717677712,-0.717677712,-0.717677712,-0.717677712,,event_230,2022_06_01,test_230,test_label,swells_sample0565.png,,,,,,,
231,2.506510417,-0.690420097,-0.690420097,-0.690420097,-0.690420097,-0.690420097,-0.690420097,,event_231,2022_06_01,test_231,test_label,spikes_sample0751.png,,,,,,,
232,2.517361111,-0.656762134,-0.656762134,-0.656762134,-0.656762134,-0.656762134,-0.656762134,,event_232,2022_06_01,test_232,test_label,interruptions_harmonics_sample0768.png,,,,,,,
233,2.528211806,-0.633521979,-0.633521979,-0.633521979,-0.633521979,-0.633521979,-0.633521979,,event_233,2022_06_01,test_233,test_label,interruptions_sample0555.png,,,,,,,
234,2.5390625,-0.613237153,-0.613237153,-0.613237153,-0.613237153,-0.613237153,-0.613237153,,event_234,2022_06_01,test_234,test_label,sags_sample0282.png,,,,,,,
235,2.549913194,-0.58534055,-0.58534055,-0.58534055,-0.58534055,-0.58534055,-0.58534055,,event_235,2022_06_01,test_235,test_label,spikes_sample0989.png,,,,,,,
236,2.560763889,-0.549909308,-0.549909308,-0.549909308,-0.549909308,-0.549909308,-0.549909308,,event_236,2022_06_01,test_236,test_label,osc_transients_sample0709.png,,,,,,,
237,2.571614583,-0.540207793,-0.540207793,-0.540207793,-0.540207793,-0.540207793,-0.540207793,,event_237,2022_06_01,test_237,test_label,swells_harmonics_sample0550.png,,,,,,,
238,2.582465278,-0.508375024,-0.508375024,-0.508375024,-0.508375024,-0.508375024,-0.508375024,,event_238,2022_06_01,test_238,test_label,swells_harmonics_sample0544.png,,,,,,,
239,2.593315972,-0.471586974,-0.471586974,-0.471586974,-0.471586974,-0.471586974,-0.471586974,,event_239,2022_06_01,test_239,test_label,interruptions_harmonics_sample0783.png,,,,,,,
240,2.604166667,-0.457554488,-0.457554488,-0.457554488,-0.457554488,-0.457554488,-0.457554488,,event_240,2022_06_01,test_240,test_label,sags_sample0269.png,,,,,,,
241,2.615017361,-0.431389605,-0.431389605,-0.431389605,-0.431389605,-0.431389605,-0.431389605,,event_241,2022_06_01,test_241,test_label,flickers_sample0853.png,,,,,,,
242,2.625868056,-0.399383987,-0.399383987,-0.399383987,-0.399383987,-0.399383987,-0.399383987,,event_242,2022_06_01,test_242,test_label,flickers_sample0847.png,,,,,,,
243,2.63671875,-0.381168087,-0.381168087,-0.381168087,-0.381168087,-0.381168087,-0.381168087,,event_243,2022_06_01,test_243,test_label,sags_harmonics_sample0736.png,,,,,,,
244,2.647569444,-0.345954776,-0.345954776,-0.345954776,-0.345954776,-0.345954776,-0.345954776,,event_244,2022_06_01,test_244,test_label,sags_harmonics_sample0722.png,,,,,,,
245,2.658420139,-0.31154268,-0.31154268,-0.31154268,-0.31154268,-0.31154268,-0.31154268,,event_245,2022_06_01,test_245,test_label,harmonics_sample0551.png,,,,,,,
246,2.669270833,-0.281220521,-0.281220521,-0.281220521,-0.281220521,-0.281220521,-0.281220521,,event_246,2022_06_01,test_246,test_label,interruptions_harmonics_sample0797.png,,,,,,,
247,2.680121528,-0.25542345,-0.25542345,-0.25542345,-0.25542345,-0.25542345,-0.25542345,,event_247,2022_06_01,test_247,test_label,harmonics_sample0237.png,,,,,,,
248,2.690972222,-0.22776198,-0.22776198,-0.22776198,-0.22776198,-0.22776198,-0.22776198,,event_248,2022_06_01,test_248,test_label,swells_sample093.png,,,,,,,
249,2.701822917,-0.198080341,-0.198080341,-0.198080341,-0.198080341,-0.198080341,-0.198080341,,event_249,2022_06_01,test_249,test_label,harmonics_sample0545.png,,,,,,,
250,2.712673611,-0.174573179,-0.174573179,-0.174573179,-0.174573179,-0.174573179,-0.174573179,,event_250,2022_06_01,test_250,test_label,spikes_sample0745.png,,,,,,,
251,2.723524306,-0.144268056,-0.144268056,-0.144268056,-0.144268056,-0.144268056,-0.144268056,,event_251,2022_06_01,test_251,test_label,interruptions_sample021.png,,,,,,,
252,2.734375,-0.127325123,-0.127325123,-0.127325123,-0.127325123,-0.127325123,-0.127325123,,event_252,2022_06_01,test_252,test_label,sags_sample0255.png,,,,,,,
253,2.745225694,-0.093108272,-0.093108272,-0.093108272,-0.093108272,-0.093108272,-0.093108272,,event_253,2022_06_01,test_253,test_label,sags_sample0533.png,,,,,,,
254,2.756076389,-0.048734327,-0.048734327,-0.048734327,-0.048734327,-0.048734327,-0.048734327,,event_254,2022_06_01,test_254,test_label,interruptions_sample0582.png,,,,,,,
255,2.766927083,-0.02555819,-0.02555819,-0.02555819,-0.02555819,-0.02555819,-0.02555819,,event_255,2022_06_01,test_255,test_label,harmonics_sample0223.png,,,,,,,
256,2.777777778,-0.009406716,-0.009406716,-0.009406716,-0.009406716,-0.009406716,-0.009406716,,event_256,2022_06_01,test_256,test_label,swells_harmonics_sample0222.png,,,,,,,
257,2.788628472,0.02881496,0.02881496,0.02881496,0.02881496,0.02881496,0.02881496,,event_257,2022_06_01,test_257,test_label,osc_transients_sample0906.png,,,,,,,
258,2.799479167,0.06223062,0.06223062,0.06223062,0.06223062,0.06223062,0.06223062,,event_258,2022_06_01,test_258,test_label,spikes_sample0779.png,,,,,,,
259,2.810329861,0.094093315,0.094093315,0.094093315,0.094093315,0.094093315,0.094093315,,event_259,2022_06_01,test_259,test_label,interruptions_sample0596.png,,,,,,,
260,2.821180556,0.113853164,0.113853164,0.113853164,0.113853164,0.113853164,0.113853164,,event_260,2022_06_01,test_260,test_label,harmonics_sample0579.png,,,,,,,
261,2.83203125,0.145890649,0.145890649,0.145890649,0.145890649,0.145890649,0.145890649,,event_261,2022_06_01,test_261,test_label,sags_sample0527.png,,,,,,,
262,2.842881944,0.174292787,0.174292787,0.174292787,0.174292787,0.174292787,0.174292787,,event_262,2022_06_01,test_262,test_label,sags_sample0241.png,,,,,,,
263,2.853732639,0.189624157,0.189624157,0.189624157,0.189624157,0.189624157,0.189624157,,event_263,2022_06_01,test_263,test_label,interruptions_harmonics_sample0973.png,,,,,,,
264,2.864583333,0.229791449,0.229791449,0.229791449,0.229791449,0.229791449,0.229791449,,event_264,2022_06_01,test_264,test_label,interruptions_harmonics_sample0967.png,,,,,,,
265,2.875434028,0.256607451,0.256607451,0.256607451,0.256607451,0.256607451,0.256607451,,event_265,2022_06_01,test_265,test_label,swells_sample087.png,,,,,,,
266,2.886284722,0.285372135,0.285372135,0.285372135,0.285372135,0.285372135,0.285372135,,event_266,2022_06_01,test_266,test_label,osc_transients_sample0912.png,,,,,,,
267,2.897135417,0.308134214,0.308134214,0.308134214,0.308134214,0.308134214,0.308134214,,event_267,2022_06_01,test_267,test_label,swells_harmonics_sample0578.png,,,,,,,
268,2.907986111,0.343583856,0.343583856,0.343583856,0.343583856,0.343583856,0.343583856,,event_268,2022_06_01,test_268,test_label,spikes_sample0590.png,,,,,,,
