,amplitude (in pu),timestamps (in ms)
979,-0.893224301,63.73697917
980,-0.881921264,63.80208333
981,-0.870086991,63.8671875
982,-0.85772861,63.93229167
983,-0.844853565,63.99739583
984,-0.831469612,64.0625
985,-0.817584813,64.12760417
986,-0.803207531,64.19270833
987,-0.788346428,64.2578125
988,-0.773010453,64.32291667
989,-0.757208847,64.38802083
990,-0.740951125,64.453125
991,-0.724247083,64.51822917
992,-0.707106781,64.58333333
993,-0.689540545,64.6484375
994,-0.671558955,64.71354167
995,-0.653172843,64.77864583
996,-0.634393284,64.84375
997,-0.615231591,64.90885417
998,-0.595699304,64.97395833
999,-0.575808191,65.0390625
1000,-0.555570233,65.10416667
1001,-0.53499762,65.16927083
1002,-0.514102744,65.234375
1003,-0.492898192,65.29947917
1004,-0.471396737,65.36458333
1005,-0.44961133,65.4296875
1006,-0.427555093,65.49479167
1007,-0.405241314,65.55989583
1008,-0.382683432,65.625
1009,-0.359895037,65.69010417
1010,-0.336889853,65.75520833
1011,-0.31368174,65.8203125
1012,-0.290284677,65.88541667
1013,-0.266712757,65.95052083
1014,-0.24298018,66.015625
1015,-0.21910124,66.08072917
1016,-0.195090322,66.14583333
1017,-0.170961889,66.2109375
1018,-0.146730474,66.27604167
1019,-0.122410675,66.34114583
1020,-0.09801714,66.40625
1021,-0.073564564,66.47135417
1022,-0.049067674,66.53645833
1023,-0.024541229,66.6015625
1024,-4.53E-15,66.66666667
1025,0.024541229,66.73177083
1026,0.049067674,66.796875
1027,0.073564564,66.86197917
1028,0.09801714,66.92708333
1029,0.122410675,66.9921875
1030,0.146730474,67.05729167
1031,0.170961889,67.12239583
1032,0.195090322,67.1875
1033,0.21910124,67.25260417
1034,0.24298018,67.31770833
1035,0.266712757,67.3828125
1036,0.290284677,67.44791667
1037,0.31368174,67.51302083
1038,0.336889853,67.578125
1039,0.359895037,67.64322917
1040,0.382683432,67.70833333
1041,0.405241314,67.7734375
1042,0.427555093,67.83854167
1043,0.44961133,67.90364583
1044,0.471396737,67.96875
1045,0.492898192,68.03385417
1046,0.514102744,68.09895833
1047,0.53499762,68.1640625
1048,0.555570233,68.22916667
1049,0.575808191,68.29427083
1050,0.595699304,68.359375
1051,0.615231591,68.42447917
1052,0.634393284,68.48958333
1053,0.653172843,68.5546875
1054,0.671558955,68.61979167
1055,0.689540545,68.68489583
1056,0.707106781,68.75
1057,0.724247083,68.81510417
1058,0.740951125,68.88020833
1059,0.757208847,68.9453125
1060,0.773010453,69.01041667
1061,0.788346428,69.07552083
1062,0.803207531,69.140625
1063,0.817584813,69.20572917
1064,0.831469612,69.27083333
1065,0.844853565,69.3359375
1066,0.85772861,69.40104167
1067,0.870086991,69.46614583
1068,0.881921264,69.53125
1069,0.893224301,69.59635417
1070,0.903989293,69.66145833
1071,0.914209756,69.7265625
1072,0.923879533,69.79166667
1073,0.932992799,69.85677083
1074,0.941544065,69.921875
1075,0.949528181,69.98697917
1076,0.956940336,70.05208333
1077,0.963776066,70.1171875
1078,0.970031253,70.18229167
1079,0.97570213,70.24739583
1080,0.98078528,70.3125
1081,0.985277642,70.37760417
1082,0.98917651,70.44270833
1083,0.992479535,70.5078125
1084,0.995184727,70.57291667
1085,0.997290457,70.63802083
1086,0.998795456,70.703125
1087,0.999698819,70.76822917
1088,1,70.83333333
1089,0.999698819,70.8984375
1090,0.998795456,70.96354167
1091,0.997290457,71.02864583
1092,0.995184727,71.09375
1093,0.992479535,71.15885417
1094,0.98917651,71.22395833
1095,0.985277642,71.2890625
1096,0.98078528,71.35416667
1097,0.97570213,71.41927083
1098,0.970031253,71.484375
1099,0.963776066,71.54947917
1100,0.956940336,71.61458333
1101,0.949528181,71.6796875
1102,0.941544065,71.74479167
1103,0.932992799,71.80989583
1104,0.923879533,71.875
1105,0.914209756,71.94010417
1106,0.903989293,72.00520833
1107,0.893224301,72.0703125
1108,0.881921264,72.13541667
1109,0.870086991,72.20052083
1110,0.85772861,72.265625
1111,0.844853565,72.33072917
1112,0.831469612,72.39583333
1113,0.817584813,72.4609375
1114,0.803207531,72.52604167
1115,0.788346428,72.59114583
1116,0.773010453,72.65625
1117,0.757208847,72.72135417
1118,0.740951125,72.78645833
1119,0.724247083,72.8515625
1120,0.707106781,72.91666667
1121,0.689540545,72.98177083
1122,0.671558955,73.046875
1123,0.653172843,73.11197917
1124,0.634393284,73.17708333
1125,0.615231591,73.2421875
1126,0.595699304,73.30729167
1127,0.575808191,73.37239583
1128,0.555570233,73.4375
1129,0.53499762,73.50260417
1130,0.514102744,73.56770833
1131,0.492898192,73.6328125
1132,0.471396737,73.69791667
1133,0.44961133,73.76302083
1134,0.427555093,73.828125
1135,0.405241314,73.89322917
1136,0.382683432,73.95833333
1137,0.359895037,74.0234375
1138,0.336889853,74.08854167
1139,0.31368174,74.15364583
1140,0.290284677,74.21875
1141,0.266712757,74.28385417
1142,0.24298018,74.34895833
1143,0.21910124,74.4140625
1144,0.195090322,74.47916667
1145,0.170961889,74.54427083
1146,0.146730474,74.609375
1147,0.122410675,74.67447917
1148,0.09801714,74.73958333
1149,0.073564564,74.8046875
1150,0.049067674,74.86979167
1151,0.024541229,74.93489583
1152,4.65E-15,75
1153,-0.024541229,75.06510417
1154,-0.049067674,75.13020833
1155,-0.073564564,75.1953125
1156,-0.09801714,75.26041667
1157,-0.122410675,75.32552083
1158,-0.146730474,75.390625
1159,-0.170961889,75.45572917
1160,-0.195090322,75.52083333
1161,-0.21910124,75.5859375
1162,-0.24298018,75.65104167
1163,-0.266712757,75.71614583
1164,-0.290284677,75.78125
1165,-0.31368174,75.84635417
1166,-0.336889853,75.91145833
1167,-0.359895037,75.9765625
1168,-0.382683432,76.04166667
1169,-0.405241314,76.10677083
1170,-0.427555093,76.171875
1171,-0.44961133,76.23697917
1172,-0.471396737,76.30208333
1173,-0.492898192,76.3671875
1174,-0.514102744,76.43229167
1175,-0.53499762,76.49739583
1176,-0.555570233,76.5625
1177,-0.575808191,76.62760417
1178,-0.595699304,76.69270833
1179,-0.615231591,76.7578125
1180,-0.634393284,76.82291667
1181,-0.653172843,76.88802083
1182,-0.671558955,76.953125
1183,-0.689540545,77.01822917
1184,-0.707106781,77.08333333
1185,-0.724247083,77.1484375
1186,-0.740951125,77.21354167
1187,-0.757208847,77.27864583
1188,-0.773010453,77.34375
1189,-0.788346428,77.40885417
1190,-0.803207531,77.47395833
1191,-0.817584813,77.5390625
1192,-0.831469612,77.60416667
1193,-0.844853565,77.66927083
1194,-0.85772861,77.734375
1195,-0.870086991,77.79947917
1196,-0.881921264,77.86458333
1197,-0.893224301,77.9296875
1198,-0.903989293,77.99479167
1199,-0.914209756,78.05989583
1200,-0.923879533,78.125
1201,-0.932992799,78.19010417
1202,-0.941544065,78.25520833
1203,-0.949528181,78.3203125
1204,-0.956940336,78.38541667
1205,-0.963776066,78.45052083
1206,-0.970031253,78.515625
1207,-0.97570213,78.58072917
1208,-0.98078528,78.64583333
1209,-0.985277642,78.7109375
1210,-0.98917651,78.77604167
1211,-0.992479535,78.84114583
1212,-0.995184727,78.90625
1213,-0.997290457,78.97135417
1214,-0.998795456,79.03645833
1215,-0.999698819,79.1015625
1216,-1,79.16666667
1217,-0.999698819,79.23177083
1218,-0.998795456,79.296875
1219,-0.997290457,79.36197917
1220,-0.995184727,79.42708333
1221,-0.992479535,79.4921875
1222,-0.98917651,79.55729167
1223,-0.985277642,79.62239583
1224,-0.98078528,79.6875
1225,-0.97570213,79.75260417
1226,-0.970031253,79.81770833
1227,-0.963776066,79.8828125
1228,-0.956940336,79.94791667
1229,-0.949528181,80.01302083
1230,-0.941544065,80.078125
1231,-0.932992799,80.14322917
1232,-0.923879533,80.20833333
1233,-0.914209756,80.2734375
1234,-0.903989293,80.33854167
1235,-0.893224301,80.40364583
1236,-0.881921264,80.46875
1237,-0.870086991,80.53385417
1238,-0.85772861,80.59895833
1239,-0.844853565,80.6640625
1240,-0.831469612,80.72916667
1241,-0.817584813,80.79427083
1242,-0.803207531,80.859375
1243,-0.788346428,80.92447917
1244,-0.773010453,80.98958333
1245,-0.757208847,81.0546875
1246,-0.740951125,81.11979167
1247,-0.724247083,81.18489583
1248,-0.707106781,81.25
1249,-0.689540545,81.31510417
1250,-0.671558955,81.38020833
1251,-0.653172843,81.4453125
1252,-0.634393284,81.51041667
1253,-0.615231591,81.57552083
1254,-0.595699304,81.640625
1255,-0.575808191,81.70572917
1256,-0.555570233,81.77083333
1257,-0.53499762,81.8359375
1258,-0.514102744,81.90104167
1259,-0.492898192,81.96614583
1260,-0.471396737,82.03125
1261,-0.44961133,82.09635417
1262,-0.427555093,82.16145833
1263,-0.405241314,82.2265625
1264,-0.382683432,82.29166667
1265,-0.359895037,82.35677083
1266,-0.336889853,82.421875
1267,-0.31368174,82.48697917
1268,-0.290284677,82.55208333
1269,-0.266712757,82.6171875
1270,-0.24298018,82.68229167
1271,-0.21910124,82.74739583
1272,-0.195090322,82.8125
1273,-0.170961889,82.87760417
1274,-0.146730474,82.94270833
1275,-0.122410675,83.0078125
1276,-0.09801714,83.07291667
1277,-0.073564564,83.13802083
1278,-0.049067674,83.203125
1279,-0.024541229,83.26822917
1280,-4.78E-15,83.33333333
1281,0.024541229,83.3984375
1282,0.049067674,83.46354167
1283,0.073564564,83.52864583
1284,0.09801714,83.59375
1285,0.122410675,83.65885417
1286,0.146730474,83.72395833
1287,0.170961889,83.7890625
1288,0.195090322,83.85416667
1289,0.21910124,83.91927083
1290,0.24298018,83.984375
1291,0.266712757,84.04947917
1292,0.290284677,84.11458333
1293,0.31368174,84.1796875
1294,0.336889853,84.24479167
1295,0.359895037,84.30989583
1296,0.382683432,84.375
1297,0.405241314,84.44010417
1298,0.427555093,84.50520833
1299,0.44961133,84.5703125
1300,0.471396737,84.63541667
1301,0.492898192,84.70052083
1302,0.514102744,84.765625
1303,0.53499762,84.83072917
1304,0.555570233,84.89583333
1305,0.575808191,84.9609375
1306,0.595699304,85.02604167
1307,0.615231591,85.09114583
1308,0.634393284,85.15625
1309,0.653172843,85.22135417
1310,0.671558955,85.28645833
1311,0.689540545,85.3515625
1312,0.707106781,85.41666667
1313,0.724247083,85.48177083
1314,0.740951125,85.546875
1315,0.757208847,85.61197917
1316,0.773010453,85.67708333
1317,0.788346428,85.7421875
1318,0.803207531,85.80729167
1319,0.817584813,85.87239583
1320,0.831469612,85.9375
1321,0.844853565,86.00260417
1322,0.85772861,86.06770833
1323,0.870086991,86.1328125
1324,0.881921264,86.19791667
1325,0.893224301,86.26302083
1326,0.903989293,86.328125
1327,0.914209756,86.39322917
1328,0.923879533,86.45833333
1329,0.932992799,86.5234375
1330,0.941544065,86.58854167
1331,0.949528181,86.65364583
1332,0.956940336,86.71875
1333,0.963776066,86.78385417
1334,0.970031253,86.84895833
1335,0.97570213,86.9140625
1336,0.98078528,86.97916667
1337,0.985277642,87.04427083
1338,0.98917651,87.109375
1339,0.992479535,87.17447917
1340,0.995184727,87.23958333
1341,0.997290457,87.3046875
1342,0.998795456,87.36979167
1343,0.999698819,87.43489583
1344,1,87.5
1345,0.999698819,87.56510417
1346,0.998795456,87.63020833
1347,0.997290457,87.6953125
1348,0.995184727,87.76041667
1349,0.992479535,87.82552083
1350,0.98917651,87.890625
1351,0.985277642,87.95572917
1352,0.98078528,88.02083333
1353,0.97570213,88.0859375
1354,0.970031253,88.15104167
1355,0.963776066,88.21614583
1356,0.956940336,88.28125
1357,0.949528181,88.34635417
1358,0.941544065,88.41145833
1359,0.932992799,88.4765625
1360,0.923879533,88.54166667
1361,0.914209756,88.60677083
1362,0.903989293,88.671875
1363,0.893224301,88.73697917
1364,0.881921264,88.80208333
1365,0.870086991,88.8671875
1366,0.85772861,88.93229167
1367,0.844853565,88.99739583
1368,0.831469612,89.0625
1369,0.817584813,89.12760417
1370,0.803207531,89.19270833
1371,0.788346428,89.2578125
1372,0.773010453,89.32291667
1373,0.757208847,89.38802083
1374,0.740951125,89.453125
1375,0.724247083,89.51822917
1376,0.707106781,89.58333333
1377,0.689540545,89.6484375
1378,0.671558955,89.71354167
1379,0.653172843,89.77864583
1380,0.634393284,89.84375
1381,0.615231591,89.90885417
1382,0.595699304,89.97395833
1383,0.575808191,90.0390625
1384,0.555570233,90.10416667
1385,0.53499762,90.16927083
1386,0.514102744,90.234375
1387,0.492898192,90.29947917
1388,0.471396737,90.36458333
1389,0.44961133,90.4296875
1390,0.427555093,90.49479167
1391,0.405241314,90.55989583
1392,0.382683432,90.625
1393,0.359895037,90.69010417
1394,0.336889853,90.75520833
1395,0.31368174,90.8203125
1396,0.290284677,90.88541667
1397,0.266712757,90.95052083
1398,0.24298018,91.015625
1399,0.21910124,91.08072917
1400,0.195090322,91.14583333
1401,0.170961889,91.2109375
1402,0.146730474,91.27604167
1403,0.122410675,91.34114583
1404,0.09801714,91.40625
1405,0.073564564,91.47135417
1406,0.049067674,91.53645833
1407,0.024541229,91.6015625
1408,4.90E-15,91.66666667
1409,-0.024541229,91.73177083
1410,-0.049067674,91.796875
1411,-0.073564564,91.86197917
1412,-0.09801714,91.92708333
1413,-0.122410675,91.9921875
1414,-0.146730474,92.05729167
1415,-0.170961889,92.12239583
1416,-0.195090322,92.1875
1417,-0.21910124,92.25260417
1418,-0.24298018,92.31770833
1419,-0.266712757,92.3828125
1420,-0.290284677,92.44791667
1421,-0.31368174,92.51302083
1422,-0.336889853,92.578125
1423,-0.359895037,92.64322917
1424,-0.382683432,92.70833333
1425,-0.405241314,92.7734375
1426,-0.427555093,92.83854167
1427,-0.44961133,92.90364583
1428,-0.471396737,92.96875
1429,-0.492898192,93.03385417
1430,-0.514102744,93.09895833
1431,-0.53499762,93.1640625
1432,-0.555570233,93.22916667
1433,-0.575808191,93.29427083
1434,-0.595699304,93.359375
1435,-0.615231591,93.42447917
1436,-0.634393284,93.48958333
1437,-0.653172843,93.5546875
1438,-0.671558955,93.61979167
1439,-0.689540545,93.68489583
1440,-0.707106781,93.75
1441,-0.724247083,93.81510417
1442,-0.740951125,93.88020833
1443,-0.757208847,93.9453125
1444,-0.773010453,94.01041667
1445,-0.788346428,94.07552083
1446,-0.803207531,94.140625
1447,-0.817584813,94.20572917
1448,-0.831469612,94.27083333
1449,-0.844853565,94.3359375
1450,-0.85772861,94.40104167
1451,-0.870086991,94.46614583
1452,-0.881921264,94.53125
1453,-0.893224301,94.59635417
1454,-0.903989293,94.66145833
1455,-0.914209756,94.7265625
1456,-0.923879533,94.79166667
1457,-0.932992799,94.85677083
1458,-0.941544065,94.921875
1459,-0.949528181,94.98697917
1460,-0.956940336,95.05208333
1461,-0.963776066,95.1171875
1462,-0.970031253,95.18229167
1463,-0.97570213,95.24739583
1464,-0.98078528,95.3125
1465,-0.985277642,95.37760417
1466,-0.98917651,95.44270833
1467,-0.992479535,95.5078125
1468,-0.995184727,95.57291667
1469,-0.997290457,95.63802083
1470,-0.998795456,95.703125
1471,-0.999698819,95.76822917
1472,-1,95.83333333
1473,-0.999698819,95.8984375
1474,-0.998795456,95.96354167
1475,-0.997290457,96.02864583
1476,-0.995184727,96.09375
1477,-0.992479535,96.15885417
1478,-0.98917651,96.22395833
1479,-0.985277642,96.2890625
1480,-0.98078528,96.35416667
1481,-0.97570213,96.41927083
1482,-0.970031253,96.484375
1483,-0.963776066,96.54947917
1484,-0.956940336,96.61458333
1485,-0.949528181,96.6796875
1486,-0.941544065,96.74479167
1487,-0.932992799,96.80989583
1488,-0.923879533,96.875
1489,-0.914209756,96.94010417
1490,-0.903989293,97.00520833
1491,-0.893224301,97.0703125
1492,-0.881921264,97.13541667
1493,-0.870086991,97.20052083
1494,-0.85772861,97.265625
1495,-0.844853565,97.33072917
1496,-0.831469612,97.39583333
1497,-0.817584813,97.4609375
1498,-0.803207531,97.52604167
1499,-0.788346428,97.59114583
1500,-0.773010453,97.65625
1501,-0.757208847,97.72135417
1502,-0.740951125,97.78645833
1503,-0.724247083,97.8515625
1504,-0.707106781,97.91666667
1505,-0.689540545,97.98177083
1506,-0.671558955,98.046875
1507,-0.653172843,98.11197917
1508,-0.634393284,98.17708333
1509,-0.615231591,98.2421875
1510,-0.595699304,98.30729167
1511,-0.575808191,98.37239583
1512,-0.555570233,98.4375
1513,-0.53499762,98.50260417
1514,-0.514102744,98.56770833
1515,-0.492898192,98.6328125
1516,-0.471396737,98.69791667
1517,-0.44961133,98.76302083
1518,-0.427555093,98.828125
1519,-0.405241314,98.89322917
1520,-0.382683432,98.95833333
1521,-0.359895037,99.0234375
1522,-0.336889853,99.08854167
1523,-0.31368174,99.15364583
1524,-0.290284677,99.21875
1525,-0.266712757,99.28385417
1526,-0.24298018,99.34895833
1527,-0.21910124,99.4140625
1528,-0.195090322,99.47916667
1529,-0.170961889,99.54427083
1530,-0.146730474,99.609375
1531,-0.122410675,99.67447917
1532,-0.09801714,99.73958333
1533,-0.073564564,99.8046875
1534,-0.049067674,99.86979167
1535,-0.024541229,99.93489583
1536,-1.47E-15,100
1537,0.024541229,100.0651042
1538,0.049067674,100.1302083
1539,0.073564564,100.1953125
1540,0.09801714,100.2604167
1541,0.122410675,100.3255208
1542,0.146730474,100.390625
1543,0.170961889,100.4557292
1544,0.195090322,100.5208333
1545,0.21910124,100.5859375
1546,0.24298018,100.6510417
1547,0.266712757,100.7161458
1548,0.290284677,100.78125
1549,0.31368174,100.8463542
1550,0.336889853,100.9114583
1551,0.359895037,100.9765625
1552,0.382683432,101.0416667
1553,0.405241314,101.1067708
1554,0.427555093,101.171875
1555,0.44961133,101.2369792
1556,0.471396737,101.3020833
1557,0.492898192,101.3671875
1558,0.514102744,101.4322917
1559,0.53499762,101.4973958
1560,0.555570233,101.5625
