index,event_id,start_time,asset_name,manual_event_type,input_event_csv_filename,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
31,event_031,2022_06_28,test_031,test_label,input_event_sample031,2.00E-08,1.41E-06,0.000593749,0.99929607,8.76E-05,2.04E-08,5.78E-06,4.20E-07,3.07E-07,1.46E-05,2.00E-08,1.41E-06,0.000593749,0.99929607,8.76E-05,2.04E-08,5.78E-06,4.20E-07,3.07E-07,1.46E-05,2.00E-08,1.41E-06,0.000593749,0.99929607,8.76E-05,2.04E-08,5.78E-06,4.20E-07,3.07E-07,1.46E-05,2.00E-08,1.41E-06,0.000593749,0.99929607,8.76E-05,2.04E-08,5.78E-06,4.20E-07,3.07E-07,1.46E-05,2.00E-08,1.41E-06,0.000593749,0.99929607,8.76E-05,2.04E-08,5.78E-06,4.20E-07,3.07E-07,1.46E-05,2.00E-08,1.41E-06,0.000593749,0.99929607,8.76E-05,2.04E-08,5.78E-06,4.20E-07,3.07E-07,1.46E-05
32,event_032,2022_06_28,test_032,test_label,input_event_sample032,0,0,0,6.45E-35,1,0,8.45E-25,0,1.48E-23,1.02E-20,0,0,0,6.45E-35,1,0,8.45E-25,0,1.48E-23,1.02E-20,0,0,0,6.45E-35,1,0,8.45E-25,0,1.48E-23,1.02E-20,0,0,0,6.45E-35,1,0,8.45E-25,0,1.48E-23,1.02E-20,0,0,0,6.45E-35,1,0,8.45E-25,0,1.48E-23,1.02E-20,0,0,0,6.45E-35,1,0,8.45E-25,0,1.48E-23,1.02E-20
33,event_033,2022_06_28,test_033,test_label,input_event_sample033,4.81E-10,4.73E-09,4.15E-05,4.27E-08,7.52E-05,3.07E-08,5.52E-10,0.99975044,0.000132222,5.50E-07,4.81E-10,4.73E-09,4.15E-05,4.27E-08,7.52E-05,3.07E-08,5.52E-10,0.99975044,0.000132222,5.50E-07,4.81E-10,4.73E-09,4.15E-05,4.27E-08,7.52E-05,3.07E-08,5.52E-10,0.99975044,0.000132222,5.50E-07,4.81E-10,4.73E-09,4.15E-05,4.27E-08,7.52E-05,3.07E-08,5.52E-10,0.99975044,0.000132222,5.50E-07,4.81E-10,4.73E-09,4.15E-05,4.27E-08,7.52E-05,3.07E-08,5.52E-10,0.99975044,0.000132222,5.50E-07,4.81E-10,4.73E-09,4.15E-05,4.27E-08,7.52E-05,3.07E-08,5.52E-10,0.99975044,0.000132222,5.50E-07
34,event_034,2022_06_28,test_034,test_label,input_event_sample034,8.63E-09,1.91E-13,0.05539386,8.70E-06,0.001664656,0.94269156,0.000156044,8.44E-05,8.31E-07,2.34E-10,8.63E-09,1.91E-13,0.05539386,8.70E-06,0.001664656,0.94269156,0.000156044,8.44E-05,8.31E-07,2.34E-10,8.63E-09,1.91E-13,0.05539386,8.70E-06,0.001664656,0.94269156,0.000156044,8.44E-05,8.31E-07,2.34E-10,8.63E-09,1.91E-13,0.05539386,8.70E-06,0.001664656,0.94269156,0.000156044,8.44E-05,8.31E-07,2.34E-10,8.63E-09,1.91E-13,0.05539386,8.70E-06,0.001664656,0.94269156,0.000156044,8.44E-05,8.31E-07,2.34E-10,8.63E-09,1.91E-13,0.05539386,8.70E-06,0.001664656,0.94269156,0.000156044,8.44E-05,8.31E-07,2.34E-10
35,event_035,2022_06_28,test_035,test_label,input_event_sample035,1.26E-08,6.54E-11,0.9981616,0.000933236,3.21E-05,0.00059863,7.03E-08,0.000271681,2.60E-06,6.18E-09,1.26E-08,6.54E-11,0.9981616,0.000933236,3.21E-05,0.00059863,7.03E-08,0.000271681,2.60E-06,6.18E-09,1.26E-08,6.54E-11,0.9981616,0.000933236,3.21E-05,0.00059863,7.03E-08,0.000271681,2.60E-06,6.18E-09,1.26E-08,6.54E-11,0.9981616,0.000933236,3.21E-05,0.00059863,7.03E-08,0.000271681,2.60E-06,6.18E-09,1.26E-08,6.54E-11,0.9981616,0.000933236,3.21E-05,0.00059863,7.03E-08,0.000271681,2.60E-06,6.18E-09,1.26E-08,6.54E-11,0.9981616,0.000933236,3.21E-05,0.00059863,7.03E-08,0.000271681,2.60E-06,6.18E-09
36,event_036,2022_06_28,test_036,test_label,input_event_sample036,0.002708997,8.58E-08,6.57E-09,8.36E-08,0.99378306,0.00337723,4.19E-10,7.00E-08,5.58E-06,0.000124957,0.002708997,8.58E-08,6.57E-09,8.36E-08,0.99378306,0.00337723,4.19E-10,7.00E-08,5.58E-06,0.000124957,0.002708997,8.58E-08,6.57E-09,8.36E-08,0.99378306,0.00337723,4.19E-10,7.00E-08,5.58E-06,0.000124957,0.002708997,8.58E-08,6.57E-09,8.36E-08,0.99378306,0.00337723,4.19E-10,7.00E-08,5.58E-06,0.000124957,0.002708997,8.58E-08,6.57E-09,8.36E-08,0.99378306,0.00337723,4.19E-10,7.00E-08,5.58E-06,0.000124957,0.002708997,8.58E-08,6.57E-09,8.36E-08,0.99378306,0.00337723,4.19E-10,7.00E-08,5.58E-06,0.000124957
37,event_037,2022_06_28,test_037,test_label,input_event_sample037,1.67E-20,4.05E-15,2.23E-22,8.97E-11,2.64E-10,2.91E-12,1,2.86E-24,6.16E-22,1.56E-17,1.67E-20,4.05E-15,2.23E-22,8.97E-11,2.64E-10,2.91E-12,1,2.86E-24,6.16E-22,1.56E-17,1.67E-20,4.05E-15,2.23E-22,8.97E-11,2.64E-10,2.91E-12,1,2.86E-24,6.16E-22,1.56E-17,1.67E-20,4.05E-15,2.23E-22,8.97E-11,2.64E-10,2.91E-12,1,2.86E-24,6.16E-22,1.56E-17,1.67E-20,4.05E-15,2.23E-22,8.97E-11,2.64E-10,2.91E-12,1,2.86E-24,6.16E-22,1.56E-17,1.67E-20,4.05E-15,2.23E-22,8.97E-11,2.64E-10,2.91E-12,1,2.86E-24,6.16E-22,1.56E-17
38,event_038,2022_06_28,test_038,test_label,input_event_sample038,2.12E-09,8.33E-07,6.39E-06,0.99998796,6.22E-08,4.89E-12,3.02E-07,3.28E-09,1.24E-09,4.37E-06,2.12E-09,8.33E-07,6.39E-06,0.99998796,6.22E-08,4.89E-12,3.02E-07,3.28E-09,1.24E-09,4.37E-06,2.12E-09,8.33E-07,6.39E-06,0.99998796,6.22E-08,4.89E-12,3.02E-07,3.28E-09,1.24E-09,4.37E-06,2.12E-09,8.33E-07,6.39E-06,0.99998796,6.22E-08,4.89E-12,3.02E-07,3.28E-09,1.24E-09,4.37E-06,2.12E-09,8.33E-07,6.39E-06,0.99998796,6.22E-08,4.89E-12,3.02E-07,3.28E-09,1.24E-09,4.37E-06,2.12E-09,8.33E-07,6.39E-06,0.99998796,6.22E-08,4.89E-12,3.02E-07,3.28E-09,1.24E-09,4.37E-06
39,event_039,2022_06_28,test_039,test_label,input_event_sample039,3.55E-21,2.37E-24,4.30E-16,2.84E-17,5.60E-09,9.12E-24,4.54E-19,8.45E-11,1,1.04E-10,3.55E-21,2.37E-24,4.30E-16,2.84E-17,5.60E-09,9.12E-24,4.54E-19,8.45E-11,1,1.04E-10,3.55E-21,2.37E-24,4.30E-16,2.84E-17,5.60E-09,9.12E-24,4.54E-19,8.45E-11,1,1.04E-10,3.55E-21,2.37E-24,4.30E-16,2.84E-17,5.60E-09,9.12E-24,4.54E-19,8.45E-11,1,1.04E-10,3.55E-21,2.37E-24,4.30E-16,2.84E-17,5.60E-09,9.12E-24,4.54E-19,8.45E-11,1,1.04E-10,3.55E-21,2.37E-24,4.30E-16,2.84E-17,5.60E-09,9.12E-24,4.54E-19,8.45E-11,1,1.04E-10
40,event_040,2022_06_28,test_040,test_label,input_event_sample040,0.99999905,1.95E-19,1.08E-13,5.37E-15,8.60E-07,1.20E-11,5.20E-11,8.39E-16,6.65E-08,6.51E-13,0.99999905,1.95E-19,1.08E-13,5.37E-15,8.60E-07,1.20E-11,5.20E-11,8.39E-16,6.65E-08,6.51E-13,0.99999905,1.95E-19,1.08E-13,5.37E-15,8.60E-07,1.20E-11,5.20E-11,8.39E-16,6.65E-08,6.51E-13,0.99999905,1.95E-19,1.08E-13,5.37E-15,8.60E-07,1.20E-11,5.20E-11,8.39E-16,6.65E-08,6.51E-13,0.99999905,1.95E-19,1.08E-13,5.37E-15,8.60E-07,1.20E-11,5.20E-11,8.39E-16,6.65E-08,6.51E-13,0.99999905,1.95E-19,1.08E-13,5.37E-15,8.60E-07,1.20E-11,5.20E-11,8.39E-16,6.65E-08,6.51E-13
41,event_041,2022_06_28,test_041,test_label,input_event_sample041,2.88E-12,1.14E-06,7.05E-12,3.59E-08,3.49E-06,1.27E-14,1.63E-06,1.16E-10,3.72E-06,0.99999,2.88E-12,1.14E-06,7.05E-12,3.59E-08,3.49E-06,1.27E-14,1.63E-06,1.16E-10,3.72E-06,0.99999,2.88E-12,1.14E-06,7.05E-12,3.59E-08,3.49E-06,1.27E-14,1.63E-06,1.16E-10,3.72E-06,0.99999,2.88E-12,1.14E-06,7.05E-12,3.59E-08,3.49E-06,1.27E-14,1.63E-06,1.16E-10,3.72E-06,0.99999,2.88E-12,1.14E-06,7.05E-12,3.59E-08,3.49E-06,1.27E-14,1.63E-06,1.16E-10,3.72E-06,0.99999,2.88E-12,1.14E-06,7.05E-12,3.59E-08,3.49E-06,1.27E-14,1.63E-06,1.16E-10,3.72E-06,0.99999
42,event_042,2022_06_28,test_042,test_label,input_event_sample042,9.46E-14,0.9998597,2.62E-14,0.00013668,6.35E-09,1.61E-14,3.01E-06,6.54E-13,4.89E-17,5.73E-07,9.46E-14,0.9998597,2.62E-14,0.00013668,6.35E-09,1.61E-14,3.01E-06,6.54E-13,4.89E-17,5.73E-07,9.46E-14,0.9998597,2.62E-14,0.00013668,6.35E-09,1.61E-14,3.01E-06,6.54E-13,4.89E-17,5.73E-07,9.46E-14,0.9998597,2.62E-14,0.00013668,6.35E-09,1.61E-14,3.01E-06,6.54E-13,4.89E-17,5.73E-07,9.46E-14,0.9998597,2.62E-14,0.00013668,6.35E-09,1.61E-14,3.01E-06,6.54E-13,4.89E-17,5.73E-07,9.46E-14,0.9998597,2.62E-14,0.00013668,6.35E-09,1.61E-14,3.01E-06,6.54E-13,4.89E-17,5.73E-07
43,event_043,2022_06_28,test_043,test_label,input_event_sample043,5.05E-10,2.26E-09,2.21E-06,5.48E-09,2.81E-05,4.01E-09,8.13E-11,0.99995303,1.65E-05,4.85E-08,5.05E-10,2.26E-09,2.21E-06,5.48E-09,2.81E-05,4.01E-09,8.13E-11,0.99995303,1.65E-05,4.85E-08,5.05E-10,2.26E-09,2.21E-06,5.48E-09,2.81E-05,4.01E-09,8.13E-11,0.99995303,1.65E-05,4.85E-08,5.05E-10,2.26E-09,2.21E-06,5.48E-09,2.81E-05,4.01E-09,8.13E-11,0.99995303,1.65E-05,4.85E-08,5.05E-10,2.26E-09,2.21E-06,5.48E-09,2.81E-05,4.01E-09,8.13E-11,0.99995303,1.65E-05,4.85E-08,5.05E-10,2.26E-09,2.21E-06,5.48E-09,2.81E-05,4.01E-09,8.13E-11,0.99995303,1.65E-05,4.85E-08
44,event_044,2022_06_28,test_044,test_label,input_event_sample044,1.32E-19,3.18E-13,2.13E-20,2.25E-11,3.16E-11,3.00E-28,3.46E-15,5.24E-09,7.42E-14,1,1.32E-19,3.18E-13,2.13E-20,2.25E-11,3.16E-11,3.00E-28,3.46E-15,5.24E-09,7.42E-14,1,1.32E-19,3.18E-13,2.13E-20,2.25E-11,3.16E-11,3.00E-28,3.46E-15,5.24E-09,7.42E-14,1,1.32E-19,3.18E-13,2.13E-20,2.25E-11,3.16E-11,3.00E-28,3.46E-15,5.24E-09,7.42E-14,1,1.32E-19,3.18E-13,2.13E-20,2.25E-11,3.16E-11,3.00E-28,3.46E-15,5.24E-09,7.42E-14,1,1.32E-19,3.18E-13,2.13E-20,2.25E-11,3.16E-11,3.00E-28,3.46E-15,5.24E-09,7.42E-14,1
45,event_045,2022_06_28,test_045,test_label,input_event_sample045,7.70E-05,6.86E-08,8.49E-08,3.21E-08,0.00274406,2.35E-09,4.09E-12,0.025733832,0.9714047,4.02E-05,7.70E-05,6.86E-08,8.49E-08,3.21E-08,0.00274406,2.35E-09,4.09E-12,0.025733832,0.9714047,4.02E-05,7.70E-05,6.86E-08,8.49E-08,3.21E-08,0.00274406,2.35E-09,4.09E-12,0.025733832,0.9714047,4.02E-05,7.70E-05,6.86E-08,8.49E-08,3.21E-08,0.00274406,2.35E-09,4.09E-12,0.025733832,0.9714047,4.02E-05,7.70E-05,6.86E-08,8.49E-08,3.21E-08,0.00274406,2.35E-09,4.09E-12,0.025733832,0.9714047,4.02E-05,7.70E-05,6.86E-08,8.49E-08,3.21E-08,0.00274406,2.35E-09,4.09E-12,0.025733832,0.9714047,4.02E-05
46,event_046,2022_06_28,test_046,test_label,input_event_sample046,9.78E-06,1.90E-12,3.41E-13,8.75E-12,1.18E-05,1.56E-14,1.66E-16,3.11E-06,0.99997497,4.06E-07,9.78E-06,1.90E-12,3.41E-13,8.75E-12,1.18E-05,1.56E-14,1.66E-16,3.11E-06,0.99997497,4.06E-07,9.78E-06,1.90E-12,3.41E-13,8.75E-12,1.18E-05,1.56E-14,1.66E-16,3.11E-06,0.99997497,4.06E-07,9.78E-06,1.90E-12,3.41E-13,8.75E-12,1.18E-05,1.56E-14,1.66E-16,3.11E-06,0.99997497,4.06E-07,9.78E-06,1.90E-12,3.41E-13,8.75E-12,1.18E-05,1.56E-14,1.66E-16,3.11E-06,0.99997497,4.06E-07,9.78E-06,1.90E-12,3.41E-13,8.75E-12,1.18E-05,1.56E-14,1.66E-16,3.11E-06,0.99997497,4.06E-07
47,event_047,2022_06_28,test_047,test_label,input_event_sample047,0.99994826,2.65E-18,2.11E-20,8.04E-15,5.18E-05,6.82E-13,1.86E-20,1.29E-20,4.70E-08,5.78E-09,0.99994826,2.65E-18,2.11E-20,8.04E-15,5.18E-05,6.82E-13,1.86E-20,1.29E-20,4.70E-08,5.78E-09,0.99994826,2.65E-18,2.11E-20,8.04E-15,5.18E-05,6.82E-13,1.86E-20,1.29E-20,4.70E-08,5.78E-09,0.99994826,2.65E-18,2.11E-20,8.04E-15,5.18E-05,6.82E-13,1.86E-20,1.29E-20,4.70E-08,5.78E-09,0.99994826,2.65E-18,2.11E-20,8.04E-15,5.18E-05,6.82E-13,1.86E-20,1.29E-20,4.70E-08,5.78E-09,0.99994826,2.65E-18,2.11E-20,8.04E-15,5.18E-05,6.82E-13,1.86E-20,1.29E-20,4.70E-08,5.78E-09
48,event_048,2022_06_28,test_048,test_label,input_event_sample048,5.87E-13,0.9993813,5.09E-13,0.000587966,1.82E-06,9.66E-11,1.53E-05,1.87E-11,2.54E-11,1.38E-05,5.87E-13,0.9993813,5.09E-13,0.000587966,1.82E-06,9.66E-11,1.53E-05,1.87E-11,2.54E-11,1.38E-05,5.87E-13,0.9993813,5.09E-13,0.000587966,1.82E-06,9.66E-11,1.53E-05,1.87E-11,2.54E-11,1.38E-05,5.87E-13,0.9993813,5.09E-13,0.000587966,1.82E-06,9.66E-11,1.53E-05,1.87E-11,2.54E-11,1.38E-05,5.87E-13,0.9993813,5.09E-13,0.000587966,1.82E-06,9.66E-11,1.53E-05,1.87E-11,2.54E-11,1.38E-05,5.87E-13,0.9993813,5.09E-13,0.000587966,1.82E-06,9.66E-11,1.53E-05,1.87E-11,2.54E-11,1.38E-05
49,event_049,2022_06_28,test_049,test_label,input_event_sample049,2.30E-09,1.80E-08,6.09E-06,1.14E-08,0.0001023,1.73E-08,3.05E-10,0.99945515,0.000435999,3.81E-07,2.30E-09,1.80E-08,6.09E-06,1.14E-08,0.0001023,1.73E-08,3.05E-10,0.99945515,0.000435999,3.81E-07,2.30E-09,1.80E-08,6.09E-06,1.14E-08,0.0001023,1.73E-08,3.05E-10,0.99945515,0.000435999,3.81E-07,2.30E-09,1.80E-08,6.09E-06,1.14E-08,0.0001023,1.73E-08,3.05E-10,0.99945515,0.000435999,3.81E-07,2.30E-09,1.80E-08,6.09E-06,1.14E-08,0.0001023,1.73E-08,3.05E-10,0.99945515,0.000435999,3.81E-07,2.30E-09,1.80E-08,6.09E-06,1.14E-08,0.0001023,1.73E-08,3.05E-10,0.99945515,0.000435999,3.81E-07
50,event_050,2022_06_28,test_050,test_label,input_event_sample050,1.32E-11,4.23E-14,0.9999882,5.99E-06,1.73E-07,7.85E-09,9.60E-12,5.65E-06,2.27E-08,3.07E-11,1.32E-11,4.23E-14,0.9999882,5.99E-06,1.73E-07,7.85E-09,9.60E-12,5.65E-06,2.27E-08,3.07E-11,1.32E-11,4.23E-14,0.9999882,5.99E-06,1.73E-07,7.85E-09,9.60E-12,5.65E-06,2.27E-08,3.07E-11,1.32E-11,4.23E-14,0.9999882,5.99E-06,1.73E-07,7.85E-09,9.60E-12,5.65E-06,2.27E-08,3.07E-11,1.32E-11,4.23E-14,0.9999882,5.99E-06,1.73E-07,7.85E-09,9.60E-12,5.65E-06,2.27E-08,3.07E-11,1.32E-11,4.23E-14,0.9999882,5.99E-06,1.73E-07,7.85E-09,9.60E-12,5.65E-06,2.27E-08,3.07E-11
51,event_051,2022_06_28,test_051,test_label,input_event_sample051,3.60E-14,6.30E-22,3.06E-08,4.49E-11,2.36E-07,0.9999851,1.47E-05,1.87E-13,1.37E-12,1.51E-16,3.60E-14,6.30E-22,3.06E-08,4.49E-11,2.36E-07,0.9999851,1.47E-05,1.87E-13,1.37E-12,1.51E-16,3.60E-14,6.30E-22,3.06E-08,4.49E-11,2.36E-07,0.9999851,1.47E-05,1.87E-13,1.37E-12,1.51E-16,3.60E-14,6.30E-22,3.06E-08,4.49E-11,2.36E-07,0.9999851,1.47E-05,1.87E-13,1.37E-12,1.51E-16,3.60E-14,6.30E-22,3.06E-08,4.49E-11,2.36E-07,0.9999851,1.47E-05,1.87E-13,1.37E-12,1.51E-16,3.60E-14,6.30E-22,3.06E-08,4.49E-11,2.36E-07,0.9999851,1.47E-05,1.87E-13,1.37E-12,1.51E-16
52,event_052,2022_06_28,test_052,test_label,input_event_sample052,4.31E-10,1.70E-13,0.99749964,3.33E-05,5.23E-05,0.002398633,4.74E-07,1.51E-05,5.77E-07,9.30E-10,4.31E-10,1.70E-13,0.99749964,3.33E-05,5.23E-05,0.002398633,4.74E-07,1.51E-05,5.77E-07,9.30E-10,4.31E-10,1.70E-13,0.99749964,3.33E-05,5.23E-05,0.002398633,4.74E-07,1.51E-05,5.77E-07,9.30E-10,4.31E-10,1.70E-13,0.99749964,3.33E-05,5.23E-05,0.002398633,4.74E-07,1.51E-05,5.77E-07,9.30E-10,4.31E-10,1.70E-13,0.99749964,3.33E-05,5.23E-05,0.002398633,4.74E-07,1.51E-05,5.77E-07,9.30E-10,4.31E-10,1.70E-13,0.99749964,3.33E-05,5.23E-05,0.002398633,4.74E-07,1.51E-05,5.77E-07,9.30E-10
53,event_053,2022_06_28,test_053,test_label,input_event_sample053,5.98E-13,3.91E-08,9.78E-16,1.42E-07,6.64E-09,2.09E-14,9.14E-08,7.24E-09,2.73E-11,0.99999976,5.98E-13,3.91E-08,9.78E-16,1.42E-07,6.64E-09,2.09E-14,9.14E-08,7.24E-09,2.73E-11,0.99999976,5.98E-13,3.91E-08,9.78E-16,1.42E-07,6.64E-09,2.09E-14,9.14E-08,7.24E-09,2.73E-11,0.99999976,5.98E-13,3.91E-08,9.78E-16,1.42E-07,6.64E-09,2.09E-14,9.14E-08,7.24E-09,2.73E-11,0.99999976,5.98E-13,3.91E-08,9.78E-16,1.42E-07,6.64E-09,2.09E-14,9.14E-08,7.24E-09,2.73E-11,0.99999976,5.98E-13,3.91E-08,9.78E-16,1.42E-07,6.64E-09,2.09E-14,9.14E-08,7.24E-09,2.73E-11,0.99999976
54,event_054,2022_06_28,test_054,test_label,input_event_sample054,1.14E-09,1.08E-08,3.60E-08,0.06856767,4.38E-08,8.82E-07,0.9314314,2.57E-14,2.50E-11,1.73E-08,1.14E-09,1.08E-08,3.60E-08,0.06856767,4.38E-08,8.82E-07,0.9314314,2.57E-14,2.50E-11,1.73E-08,1.14E-09,1.08E-08,3.60E-08,0.06856767,4.38E-08,8.82E-07,0.9314314,2.57E-14,2.50E-11,1.73E-08,1.14E-09,1.08E-08,3.60E-08,0.06856767,4.38E-08,8.82E-07,0.9314314,2.57E-14,2.50E-11,1.73E-08,1.14E-09,1.08E-08,3.60E-08,0.06856767,4.38E-08,8.82E-07,0.9314314,2.57E-14,2.50E-11,1.73E-08,1.14E-09,1.08E-08,3.60E-08,0.06856767,4.38E-08,8.82E-07,0.9314314,2.57E-14,2.50E-11,1.73E-08
55,event_055,2022_06_28,test_055,test_label,input_event_sample055,0.99988747,5.93E-18,3.11E-20,1.34E-14,0.000112379,8.96E-13,2.66E-20,2.13E-20,6.59E-08,1.37E-08,0.99988747,5.93E-18,3.11E-20,1.34E-14,0.000112379,8.96E-13,2.66E-20,2.13E-20,6.59E-08,1.37E-08,0.99988747,5.93E-18,3.11E-20,1.34E-14,0.000112379,8.96E-13,2.66E-20,2.13E-20,6.59E-08,1.37E-08,0.99988747,5.93E-18,3.11E-20,1.34E-14,0.000112379,8.96E-13,2.66E-20,2.13E-20,6.59E-08,1.37E-08,0.99988747,5.93E-18,3.11E-20,1.34E-14,0.000112379,8.96E-13,2.66E-20,2.13E-20,6.59E-08,1.37E-08,0.99988747,5.93E-18,3.11E-20,1.34E-14,0.000112379,8.96E-13,2.66E-20,2.13E-20,6.59E-08,1.37E-08
56,event_056,2022_06_28,test_056,test_label,input_event_sample056,2.39E-12,0.9999759,4.03E-10,1.10E-05,2.80E-07,4.28E-12,5.55E-06,1.63E-08,4.39E-12,7.23E-06,2.39E-12,0.9999759,4.03E-10,1.10E-05,2.80E-07,4.28E-12,5.55E-06,1.63E-08,4.39E-12,7.23E-06,2.39E-12,0.9999759,4.03E-10,1.10E-05,2.80E-07,4.28E-12,5.55E-06,1.63E-08,4.39E-12,7.23E-06,2.39E-12,0.9999759,4.03E-10,1.10E-05,2.80E-07,4.28E-12,5.55E-06,1.63E-08,4.39E-12,7.23E-06,2.39E-12,0.9999759,4.03E-10,1.10E-05,2.80E-07,4.28E-12,5.55E-06,1.63E-08,4.39E-12,7.23E-06,2.39E-12,0.9999759,4.03E-10,1.10E-05,2.80E-07,4.28E-12,5.55E-06,1.63E-08,4.39E-12,7.23E-06
57,event_057,2022_06_28,test_057,test_label,input_event_sample057,6.27E-23,1.86E-27,1.12E-19,1.08E-20,2.32E-10,4.95E-27,4.07E-22,9.70E-11,1,1.04E-10,6.27E-23,1.86E-27,1.12E-19,1.08E-20,2.32E-10,4.95E-27,4.07E-22,9.70E-11,1,1.04E-10,6.27E-23,1.86E-27,1.12E-19,1.08E-20,2.32E-10,4.95E-27,4.07E-22,9.70E-11,1,1.04E-10,6.27E-23,1.86E-27,1.12E-19,1.08E-20,2.32E-10,4.95E-27,4.07E-22,9.70E-11,1,1.04E-10,6.27E-23,1.86E-27,1.12E-19,1.08E-20,2.32E-10,4.95E-27,4.07E-22,9.70E-11,1,1.04E-10,6.27E-23,1.86E-27,1.12E-19,1.08E-20,2.32E-10,4.95E-27,4.07E-22,9.70E-11,1,1.04E-10
58,event_058,2022_06_28,test_058,test_label,input_event_sample058,3.69E-06,1.75E-12,4.80E-13,6.99E-12,4.78E-06,5.95E-15,3.36E-16,8.43E-06,0.99998283,2.92E-07,3.69E-06,1.75E-12,4.80E-13,6.99E-12,4.78E-06,5.95E-15,3.36E-16,8.43E-06,0.99998283,2.92E-07,3.69E-06,1.75E-12,4.80E-13,6.99E-12,4.78E-06,5.95E-15,3.36E-16,8.43E-06,0.99998283,2.92E-07,3.69E-06,1.75E-12,4.80E-13,6.99E-12,4.78E-06,5.95E-15,3.36E-16,8.43E-06,0.99998283,2.92E-07,3.69E-06,1.75E-12,4.80E-13,6.99E-12,4.78E-06,5.95E-15,3.36E-16,8.43E-06,0.99998283,2.92E-07,3.69E-06,1.75E-12,4.80E-13,6.99E-12,4.78E-06,5.95E-15,3.36E-16,8.43E-06,0.99998283,2.92E-07
59,event_059,2022_06_28,test_059,test_label,input_event_sample059,1.09E-13,1.49E-09,1.14E-21,4.05E-13,4.37E-08,1.76E-22,2.22E-15,2.46E-18,1.56E-10,1,1.09E-13,1.49E-09,1.14E-21,4.05E-13,4.37E-08,1.76E-22,2.22E-15,2.46E-18,1.56E-10,1,1.09E-13,1.49E-09,1.14E-21,4.05E-13,4.37E-08,1.76E-22,2.22E-15,2.46E-18,1.56E-10,1,1.09E-13,1.49E-09,1.14E-21,4.05E-13,4.37E-08,1.76E-22,2.22E-15,2.46E-18,1.56E-10,1,1.09E-13,1.49E-09,1.14E-21,4.05E-13,4.37E-08,1.76E-22,2.22E-15,2.46E-18,1.56E-10,1,1.09E-13,1.49E-09,1.14E-21,4.05E-13,4.37E-08,1.76E-22,2.22E-15,2.46E-18,1.56E-10,1
60,event_060,2022_06_28,test_060,test_label,input_event_sample060,0.999595,4.37E-17,1.87E-19,6.09E-14,0.000404288,1.16E-12,9.83E-20,5.60E-19,5.82E-07,1.22E-07,0.999595,4.37E-17,1.87E-19,6.09E-14,0.000404288,1.16E-12,9.83E-20,5.60E-19,5.82E-07,1.22E-07,0.999595,4.37E-17,1.87E-19,6.09E-14,0.000404288,1.16E-12,9.83E-20,5.60E-19,5.82E-07,1.22E-07,0.999595,4.37E-17,1.87E-19,6.09E-14,0.000404288,1.16E-12,9.83E-20,5.60E-19,5.82E-07,1.22E-07,0.999595,4.37E-17,1.87E-19,6.09E-14,0.000404288,1.16E-12,9.83E-20,5.60E-19,5.82E-07,1.22E-07,0.999595,4.37E-17,1.87E-19,6.09E-14,0.000404288,1.16E-12,9.83E-20,5.60E-19,5.82E-07,1.22E-07
61,event_061,2022_06_28,test_061,test_label,input_event_sample061,0.9996654,3.45E-17,9.86E-20,7.06E-14,0.000334209,7.45E-13,7.73E-20,5.62E-19,4.11E-07,1.01E-07,0.9996654,3.45E-17,9.86E-20,7.06E-14,0.000334209,7.45E-13,7.73E-20,5.62E-19,4.11E-07,1.01E-07,0.9996654,3.45E-17,9.86E-20,7.06E-14,0.000334209,7.45E-13,7.73E-20,5.62E-19,4.11E-07,1.01E-07,0.9996654,3.45E-17,9.86E-20,7.06E-14,0.000334209,7.45E-13,7.73E-20,5.62E-19,4.11E-07,1.01E-07,0.9996654,3.45E-17,9.86E-20,7.06E-14,0.000334209,7.45E-13,7.73E-20,5.62E-19,4.11E-07,1.01E-07,0.9996654,3.45E-17,9.86E-20,7.06E-14,0.000334209,7.45E-13,7.73E-20,5.62E-19,4.11E-07,1.01E-07
